1.500000,0.289086,0.083149,0.655996
1.550000,0.289276,0.085237,0.653378
1.600000,0.289451,0.087326,0.650757
1.650000,0.289613,0.089416,0.648133
1.700000,0.289760,0.091507,0.645505
1.750000,0.289894,0.093600,0.642875
1.800000,0.290013,0.095694,0.640241
1.850000,0.290119,0.097789,0.637604
1.900000,0.290210,0.099884,0.634964
1.950000,0.290287,0.101981,0.632322
2.000000,0.290349,0.104078,0.629677
2.050000,0.290398,0.106175,0.627029
2.100000,0.290432,0.108273,0.624379
2.150000,0.290452,0.110371,0.621726
2.200000,0.290458,0.112469,0.619071
2.250000,0.290450,0.114567,0.616414
2.300000,0.290427,0.116665,0.613754
2.350000,0.290390,0.118762,0.611093
2.400000,0.290339,0.120860,0.608429
2.450000,0.290273,0.122957,0.605764
2.500000,0.290193,0.125053,0.603097
2.550000,0.290099,0.127148,0.600428
2.600000,0.289990,0.129243,0.597758
2.650000,0.289868,0.131336,0.595086
2.700000,0.289730,0.133429,0.592413
2.750000,0.289579,0.135520,0.589739
2.800000,0.289413,0.137610,0.587063
2.850000,0.289233,0.139698,0.584386
2.900000,0.289039,0.141785,0.581708
2.950000,0.288830,0.143870,0.579029
3.000000,0.288607,0.145953,0.576350
3.050000,0.288369,0.148034,0.573669
3.100000,0.288117,0.150113,0.570988
3.150000,0.287851,0.152190,0.568307
3.200000,0.287571,0.154265,0.565625
3.250000,0.287276,0.156337,0.562942
3.300000,0.286967,0.158406,0.560259
3.350000,0.286644,0.160472,0.557576
3.400000,0.286307,0.162536,0.554893
3.450000,0.285955,0.164597,0.552210
3.500000,0.285589,0.166654,0.549527
3.550000,0.285209,0.168709,0.546844
3.600000,0.284814,0.170759,0.544162
3.650000,0.284406,0.172807,0.541479
3.700000,0.283983,0.174851,0.538797
3.750000,0.283546,0.176891,0.536116
3.800000,0.283095,0.178927,0.533435
3.850000,0.282629,0.180959,0.530755
3.900000,0.282150,0.182986,0.528076
3.950000,0.281657,0.185010,0.525398
4.000000,0.281149,0.187029,0.522720
4.050000,0.280628,0.189044,0.520044
4.100000,0.280092,0.191053,0.517369
4.150000,0.279543,0.193059,0.514695
4.200000,0.278980,0.195059,0.512022
4.250000,0.278402,0.197054,0.509351
4.300000,0.277811,0.199044,0.506681
4.350000,0.277206,0.201028,0.504013
4.400000,0.276587,0.203007,0.501347
4.450000,0.275955,0.204981,0.498682
4.500000,0.275308,0.206949,0.496019
4.550000,0.274648,0.208910,0.493358
4.600000,0.273975,0.210866,0.490699
4.650000,0.273287,0.212816,0.488043
4.700000,0.272586,0.214760,0.485388
4.750000,0.271872,0.216697,0.482736
4.800000,0.271144,0.218628,0.480086
4.850000,0.270403,0.220552,0.477438
4.900000,0.269648,0.222469,0.474793
4.950000,0.268880,0.224380,0.472151
5.000000,0.268098,0.226283,0.469511
0.000000,0.268098,0.226283,0.469511
0.050000,0.267342,0.228090,0.467000
0.100000,0.266573,0.229889,0.464491
0.150000,0.265792,0.231682,0.461985
0.200000,0.265000,0.233469,0.459482
0.250000,0.264196,0.235248,0.456981
0.300000,0.263380,0.237020,0.454484
0.350000,0.262552,0.238785,0.451989
0.400000,0.261712,0.240543,0.449498
0.450000,0.260861,0.242294,0.447009
0.500000,0.259998,0.244037,0.444524
0.550000,0.259124,0.245772,0.442042
0.600000,0.258238,0.247500,0.439563
0.650000,0.257341,0.249220,0.437088
0.700000,0.256432,0.250932,0.434616
0.750000,0.255512,0.252636,0.432148
0.800000,0.254580,0.254332,0.429683
0.850000,0.253638,0.256020,0.427222
0.900000,0.252684,0.257700,0.424764
0.950000,0.251719,0.259371,0.422311
1.000000,0.250744,0.261033,0.419861
1.050000,0.249757,0.262687,0.417416
1.100000,0.248759,0.264332,0.414974
1.150000,0.247750,0.265969,0.412536
1.200000,0.246731,0.267596,0.410103
1.250000,0.245701,0.269215,0.407674
1.300000,0.244660,0.270824,0.405249
1.350000,0.243609,0.272424,0.402828
1.400000,0.242547,0.274014,0.400412
1.450000,0.241475,0.275595,0.398000
1.500000,0.240392,0.277167,0.395593
1.550000,0.239299,0.278729,0.393190
1.600000,0.238196,0.280281,0.390792
1.650000,0.237083,0.281823,0.388399
1.700000,0.235959,0.283355,0.386011
1.750000,0.234826,0.284877,0.383627
1.800000,0.233683,0.286389,0.381249
1.850000,0.232529,0.287891,0.378875
1.900000,0.231367,0.289382,0.376506
1.950000,0.230194,0.290863,0.374143
2.000000,0.229012,0.292333,0.371785
2.050000,0.227820,0.293793,0.369432
2.100000,0.226619,0.295242,0.367084
2.150000,0.225408,0.296680,0.364742
2.200000,0.224188,0.298107,0.362405
2.250000,0.222959,0.299523,0.360074
2.300000,0.221721,0.300927,0.357748
2.350000,0.220474,0.302321,0.355428
2.400000,0.219218,0.303703,0.353113
2.450000,0.217953,0.305074,0.350805
2.500000,0.216680,0.306434,0.348502
2.550000,0.215397,0.307781,0.346205
2.600000,0.214107,0.309118,0.343913
2.650000,0.212807,0.310442,0.341628
2.700000,0.211500,0.311754,0.339349
2.750000,0.210184,0.313055,0.337076
2.800000,0.208860,0.314343,0.334809
2.850000,0.207527,0.315620,0.332548
2.900000,0.206187,0.316884,0.330294
2.950000,0.204839,0.318136,0.328045
3.000000,0.203483,0.319375,0.325804
